id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
1e100733-f654-4283-8909-f994b3c2ddb1,-2.76,0.04,0.5,59.57,76.54,-49.74,-9,56,28,2025-06-09 09:23:16.432+0000
19207179-3dd9-4ad9-9a28-a0e55086fe6c,-3.17,-1.28,0.71,-187.92999,194.09,23.19,-18,56,43,2025-06-09 09:23:31.448+0000
35e20ca7-dd51-404c-b9b7-2b82d4fc437e,-0.24,-0.79,-0.48,-13.12,179.38,29.66,0,55,31,2025-06-09 09:23:15.896+0000
6cfde5a3-2e33-489b-8d71-bf5d12fdf236,0.22,-1.13,-0.38,-33.87,181.27,21.48,-21,53,53,2025-06-09 09:23:17.895+0000
debc9016-ed8f-4738-ad77-9db75da18e16,0.76,-0.01,-0.44,-73.36,180.42,-69.58,-3,57,41,2025-06-09 09:23:14.924+0000
26f1f985-36a1-47f1-8785-bdc8429707cb,-1.91,-0.26,-0.45,85.51,-42.54,-3.42,-10,56,42,2025-06-09 09:23:29.937+0000
be302eb6-09d2-477c-95f2-33d11487527e,0.92,0.31,-0.45,8.91,36.07,-29.48,-18,55,49,2025-06-09 09:23:18.918+0000
4994c7ef-4ad4-45fd-aa99-4897a9493b90,0.16,0.31,0.33,-177.49001,36.32,104.19,-16,59,43,2025-06-09 09:23:21.407+0000
afd43db2-d719-493b-8d99-c9be478fa2a2,-0.8,-0.51,0.07,92.96,-17.64,15.14,-46,40,40,2025-06-09 09:23:36.958+0000
e993421c-5116-4a44-8632-0ba29192ce95,-2.18,0.08,0.2,28.38,-77.88,-59.94,-40,53,25,2025-06-09 09:23:38.955+0000
d8af5018-ffd4-4ac7-84ed-68b3e4833002,0.9,-0.45,-0.33,-25.02,292.42001,43.88,-45,46,41,2025-06-09 09:23:38.468+0000
597851a3-2a42-4da3-9e07-d18e00135caa,-0.55,-1.11,-1.36,9.4,-255.42999,67.75,-17,55,42,2025-06-09 09:23:25.451+0000
deaa482f-1f4e-41aa-ada4-69c5a5dd7e3b,-3.43,-2.02,0.06,228.21001,-445.67999,-91.8,-17,53,46,2025-06-09 09:23:17.408+0000
0f5d4a91-6447-4ac5-a692-a3d55603f1ca,0.46,0.5,-0.18,7.02,-185.42,-77.58,-8,52,49,2025-06-09 09:23:27.937+0000
