id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
aefe15ae-a8ad-4be3-b786-4d8c1c3ed9e9,0.18,0.04,-1.29,16.42,174.62,132.14,32,39,10,2025-06-09 10:25:31.747+0000
42c5e387-521f-48ea-8eb1-a8c03af85210,-0.23,-0.23,-0.01,-80.26,-3.36,4.76,-11,37,2,2025-06-09 10:26:03.776+0000
61de74e4-59b0-4246-98d7-c419426b276f,-0.38,-0.71,-0.45,8.06,122.31,98.75,-10,37,0,2025-06-09 10:26:06.799+0000
8c955b63-8dd0-405e-8737-b7ecac5d8add,-2.33,-0.78,-0.6,156.74001,-395.81,44.01,30,45,13,2025-06-09 10:25:30.237+0000
2a761ff0-dca6-46a7-99a2-f6ac25d6fc35,0.32,0.55,-0.81,-15.87,255.74001,7.45,31,44,15,2025-06-09 10:25:45.251+0000
a9a9497f-d3e3-4a4c-9ed8-5309d4c44f4b,-2.76,-0.49,0.21,20.69,101.56,-41.02,-5,35,-16,2025-06-09 10:26:15.819+0000
1d00ef29-3ce0-4bf6-8aad-776413d6c3a7,0.28,-0.68,-0.49,-6.04,208.8,125.73,39,38,3,2025-06-09 10:25:48.761+0000
2a1394dc-4f67-4fcc-8e17-928d59e3669a,-0.21,-0.04,0.29,-58.11,21.24,42.91,-11,38,0,2025-06-09 10:26:18.841+0000
06ccbdb1-84ab-41fc-93c7-7226e347e94c,-0.05,0.58,-1.46,74.16,94.48,43.03,23,41,18,2025-06-09 10:25:43.790+0000
aad751a9-2a7b-4b82-ba74-7540ef9f6c3a,-0.71,-0.06,-0.25,-197.39,62.93,96.01,-1,37,-12,2025-06-09 10:26:10.309+0000
f85bc97a-7a16-45a9-9e1b-21e2607bfa0c,1.07,0.67,-0.21,101.93,34.36,-7.45,36,40,18,2025-06-09 10:25:49.786+0000
d120ff39-0ae7-4508-a56c-46b4ecb054a8,-2.1,-0.15,0.51,-201.05,9.16,-54.69,3,33,-23,2025-06-09 10:25:56.807+0000
c8ba53e7-f187-4ac3-aed8-54575171f2d0,-4,-1.32,1.02,216.31,96.44,-32.53,-9,37,3,2025-06-09 10:26:05.288+0000
5a2034a0-603c-4860-8469-a9a110808495,-0.39,-0.18,0.05,-178.28,176.94,88.68,-10,34,-6,2025-06-09 10:26:16.793+0000
c9405f1e-dfd8-4f51-8f8b-c5a2a7c403c9,0.64,-0.25,-1.29,34,307.62,-77.58,36,38,21,2025-06-09 10:25:46.275+0000
f7ac266e-45b9-497c-821d-3715104fb37d,-3.58,-0.7,1.08,44.56,-312.38,-221.5,-8,38,-1,2025-06-09 10:26:12.796+0000
4fae967e-f416-4b4f-9acd-7333485dee23,-1.22,0.76,-0.04,53.1,25.82,-33.2,36,41,-5,2025-06-09 10:25:46.762+0000
161f7bc1-5a73-44c1-a428-a9811525a900,-0.9,0.09,-0.86,91.86,32.04,6.23,34,42,3,2025-06-09 10:25:53.782+0000
18b92c69-abdf-4183-afbb-ec813babce11,-0.02,-1.95,2.09,5.49,-701.41998,-363.34,43,39,18,2025-06-09 10:25:55.783+0000
ec7fe630-0358-45fa-88fa-e2b64c204d11,-3.93,-1.63,2.51,24.23,-289.31,-162.66,-3,40,3,2025-06-09 10:26:06.312+0000
a2bbcafd-7c6b-491e-9f68-031e196e7070,-0.57,-0.18,-0.42,-163.27,122.38,106.75,31,44,4,2025-06-09 10:25:40.767+0000
8b2821a6-e6da-436a-8010-3c31099947a4,0.12,0.74,-0.57,127.44,-67.57,-24.84,22,40,17,2025-06-09 10:25:41.254+0000
a3514c67-08b1-470f-9848-b6e538b7aa18,-0.53,0.09,-0.77,-100.4,123.41,19.04,-16,32,1,2025-06-09 10:26:12.308+0000
d3301988-1a22-4ec4-9b76-3f5c809b8502,-1.87,-0.17,0.94,48.65,45.47,-158.75,28,42,7,2025-06-09 10:25:54.270+0000
829759af-5fca-45b9-a76b-72dddca97c52,-1.65,-0.45,0.74,9.64,-9.34,-135.62,30,49,9,2025-06-09 10:25:51.784+0000
d629eaad-ef5c-4b2b-9577-006f62c0e534,-1.27,-0.64,0.01,105.16,-10.93,-70.98,-9,37,-4,2025-06-09 10:26:17.817+0000
14c1a012-139d-4a2b-9c63-7c0cee135853,-0.1,-0.16,-0.81,-10.44,-134.83,-16.66,-5,39,7,2025-06-09 10:26:22.352+0000
9a81b23c-125e-4b36-aa1d-0fb0ba4cd9c2,0.28,-0.01,-0.5,2.08,170.47,83.98,-7,38,-3,2025-06-09 10:26:15.331+0000
e2086666-0c4a-46ba-9926-86ac52a193dd,0.67,0.36,-0.32,-34.42,-8.67,-90.76,31,31,10,2025-06-09 10:25:52.271+0000
d6653f10-ee09-4d0e-967c-a1c7cf647a00,-3.26,-0.27,1.76,-6.84,113.46,-58.72,32,42,-2,2025-06-09 10:25:39.743+0000
4fdd55e5-85b5-4c56-8bd2-98c299850216,0.41,0.15,-0.69,88.2,187.74001,89.97,-11,38,0,2025-06-09 10:26:23.326+0000
81f18a3b-f3fd-47ab-a147-b4433e0044b5,-3.1,-1.16,-1.37,180.24001,-353.64001,202.03,-2,38,10,2025-06-09 10:26:20.303+0000
7bc78626-c954-489d-ba62-da51f5498913,0.12,-0.1,-0.51,9.46,245.97,89.23,0,39,-4,2025-06-09 10:26:08.798+0000
347e70a0-9eb5-45b5-9be3-331ca3eb0001,-1.5,0.23,-0.13,31.49,-37.11,-35.4,40,41,6,2025-06-09 10:25:34.722+0000
03b55682-2364-4e0e-9bb6-7f6762a7dc96,-2.23,0.21,-0.14,-9.4,77.94,-32.04,39,40,-1,2025-06-09 10:25:49.297+0000
7ff4ca11-a7cd-4146-9644-182d75e8b0ed,1.15,0.11,-0.08,7.69,2.69,-69.95,32,42,20,2025-06-09 10:25:40.279+0000
a59c231a-8543-4ee2-877a-e860bce18bb4,-0.98,-0.12,0.02,-17.76,-50.84,-71.72,-2,38,-8,2025-06-09 10:26:09.335+0000
ef0a79d2-f391-49b8-a6b7-52b27a7b5bef,-0.72,-0.06,-0.38,-11.84,-31.07,-44.56,0,37,-9,2025-06-09 10:26:23.863+0000
10815bb0-94fc-4253-84aa-dc222dd26c1f,0.11,-0.09,-0.46,-64.27,242.8,138.55,36,40,4,2025-06-09 10:25:36.770+0000
c5f067a4-ff6d-4c28-b642-478582d7887c,0.47,0.26,-0.23,-96.62,74.58,-64.03,-7,31,-11,2025-06-09 10:25:57.294+0000
f8c23ef2-f270-4d17-9b74-60eeb62cfe9a,-0.17,-0.17,0.17,-95.4,48.28,43.15,-9,37,0,2025-06-09 10:26:20.839+0000
0a34b218-9a77-497c-996a-7b75c9af01c1,0.08,0.34,-0.85,-28.38,180.78999,-6.1,27,45,8,2025-06-09 10:25:35.746+0000
eb501316-0563-4db7-9695-25f6b2ccf830,-1.71,1.27,0.15,14.59,11.6,-85.02,40,35,0,2025-06-09 10:25:32.235+0000
abe5a054-1ec8-4460-819b-0c990a818121,-1.08,0.79,-0.39,77.64,49.26,-27.65,32,40,4,2025-06-09 10:25:44.277+0000
c8b6d935-1ec6-477a-ae01-6b9b1af7493d,0.53,0.39,-0.36,6.59,158.08,-9.58,-14,29,1,2025-06-09 10:26:24.350+0000
8a7fcb8e-8b81-4dce-ac94-2e786816c664,-0.99,0.43,-1.41,-18.49,-305.97,-31.43,1,40,4,2025-06-09 10:26:03.289+0000
a665457e-914b-4028-b75b-b67cf94ed4a4,-0.51,-0.37,-0.39,-165.77,72.75,75.26,-8,38,-5,2025-06-09 10:26:22.840+0000
de4201cd-975e-4ca0-b886-1bc6ed770dc2,0.78,0.08,-0.23,-29.42,247.44,-7.93,-13,31,6,2025-06-09 10:26:07.823+0000
9ca01d54-7c75-4c79-b9f3-7ddf4115596c,-0.5,1.05,1.34,-58.96,100.95,-133.36,-15,35,12,2025-06-09 10:26:07.287+0000
8a593d52-8577-437f-ab32-3b076face849,-3.91,-1.74,0.33,-12.02,-325.98999,-30.15,27,42,17,2025-06-09 10:25:48.274+0000
8c69e7a4-3a3f-4883-9ba3-18a27f44ee60,-0.39,-0.49,-0.7,-47.18,158.2,160.34,-9,38,-9,2025-06-09 10:26:13.333+0000
8d8c212b-99be-4065-a5bb-8e0b01cf8276,-4,0.32,1.4,218.57001,-102.6,-228.21001,34,42,-9,2025-06-09 10:25:42.278+0000
643cfff7-3ebf-43d9-aeba-ac91f4653e0e,-0.45,0.05,-1.3,-14.95,-452.64001,39.73,40,41,13,2025-06-09 10:25:47.299+0000
6a1155fb-a424-47eb-aa40-e4e27381d1dd,-0.04,-0.14,-0.91,-135.92999,98.82,122.56,25,45,3,2025-06-09 10:25:50.273+0000
5d017338-6fa1-4511-a7da-855105680578,-0.26,0.51,-1.68,16.85,38.27,2.26,-11,37,-1,2025-06-09 10:26:10.797+0000
442c8229-1e82-47a0-aab3-679402c67506,-4,-1.43,0.45,33.45,-142.94,21.36,-7,40,-6,2025-06-09 10:25:59.779+0000
9759d302-ac1e-4820-8c2f-656b0d0d1581,0.86,-0.09,-0.34,19.17,122.13,49.99,-6,39,-7,2025-06-09 10:26:17.329+0000
f7752369-d269-4ea7-b93b-35629ceece59,-0.55,0.16,-1.74,-51.88,-599,-57.5,-14,31,7,2025-06-09 10:26:11.821+0000
97dec11f-2c48-4623-9b05-f1d8dece7212,0.53,0.5,-0.79,36.01,177.12,70.31,30,42,20,2025-06-09 10:25:30.724+0000
006e91a6-c5a2-4ae6-8e81-9c743024a7e5,0.05,-1.18,-0.28,-70.01,108.22,137.7,36,39,0,2025-06-09 10:25:39.255+0000
75b9c3a3-fe4d-4c2b-b2ba-1c7f57fbcdbe,-0.31,-0.34,0.24,-172.85001,103.52,145.63,16,33,9,2025-06-09 10:25:52.808+0000
a12cc002-6296-4f24-8b79-6a3203cc6c40,-4,-2.18,0.26,-99.12,178.03999,176.14999,-15,33,3,2025-06-09 10:26:08.311+0000
4fafe26c-6280-41b3-bfa4-57e5c63f3b92,-1.18,0.24,0.26,8.42,-7.02,-82.34,-4,38,-8,2025-06-09 10:26:25.325+0000
c56abaeb-ee06-4cb2-b20f-d77e2e970034,0.74,0.4,-0.51,-18.01,142.94,11.84,-5,37,13,2025-06-09 10:26:14.309+0000
bacb0724-7b16-4bb7-bb14-dc8a493791d7,0.19,0.97,-0.98,105.53,-118.47,44.98,27,45,19,2025-06-09 10:25:53.295+0000
bac2623f-9d20-46f9-8050-56055c154c6c,-3.14,-1.75,0.79,-120,173.16,143.13,-9,35,-7,2025-06-09 10:26:14.796+0000
bbea0deb-ae48-4cf4-ad4f-0f64708c89ec,-0.4,0.13,0.89,-27.89,97.47,-103.7,-7,32,-7,2025-06-09 10:25:58.804+0000
40519947-48e9-40c2-bea7-928603bb05d8,-2.38,-1.22,0.5,-114.01,199.77,57.19,-9,37,-10,2025-06-09 10:25:57.781+0000
d6cf92e1-3ee1-4cdb-98ad-7a8ad8461e7e,-1.21,0.15,-0.32,73.24,13,-23.19,27,43,9,2025-06-09 10:25:29.749+0000
62ac82e7-c6d6-4238-9c7e-50e2d39a7cd6,-3.9,-0.82,1.81,124.08,62.68,161.56,-5,38,-9,2025-06-09 10:26:13.821+0000
