id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
e88117ed-a01e-4f7b-a02f-2d4f8cc7dbb6,-0.89,-0.23,-0.03,0.18,47.91,4.21,-8,42,26,2025-06-09 08:54:58.433+0000
959ed75b-0142-4926-9248-35cfbec3559b,-0.96,-0.09,-0.04,-52.25,-26.73,11.54,-30,35,14,2025-06-09 08:54:54.386+0000
35641a22-1090-43f9-a4d8-4cf4609c4161,-0.89,-0.1,-0.02,-32.17,-22.77,13.73,-30,25,6,2025-06-09 08:54:19.873+0000
ec8c5f3d-1e9c-48dd-83e2-7f39e838b7cf,-1.26,-0.07,-0.07,8.79,-0.31,-19.84,-1,46,6,2025-06-09 08:54:40.883+0000
0b5aef20-2b22-4497-bb23-7bdd96f7782f,-0.58,-0.11,0.11,48.28,-31.62,13.37,-4,46,15,2025-06-09 08:53:30.780+0000
12e42085-5577-410c-89e4-5fb97881356c,-0.98,-0.69,-0.29,16.48,40.77,-25.63,-2,47,4,2025-06-09 08:53:42.284+0000
8acb00e4-66b1-47a6-a91d-2ed76bf4520d,-0.66,-0.32,-0.1,-40.04,-27.89,-20.81,-16,45,29,2025-06-09 08:55:03.941+0000
cfa25356-26b2-451b-b3a6-c479093e0ecc,-1.05,-0.29,-0.05,37.96,-0.92,-15.87,-3,45,12,2025-06-09 08:53:50.816+0000
990d2478-a4b4-403d-9683-7fbd7bcb2163,-0.97,-0.19,-0.08,-26.49,-18.49,4.46,-9,38,32,2025-06-09 08:55:11.450+0000
94f38cce-361e-4b64-8de1-f6c3ae44ccea,-0.81,-0.24,-0.09,-23.74,-49.26,2.32,-12,48,24,2025-06-09 08:55:06.428+0000
834a70d9-91a5-484c-9163-751d08c340f0,-0.87,-0.18,-0.08,-24.17,-36.68,3.05,-37,38,3,2025-06-09 08:54:51.900+0000
49ddc4fc-be70-4061-8b4e-f3be4665bcd9,-1.15,0.05,-0.02,-6.41,-19.78,-18.13,-36,32,7,2025-06-09 08:54:24.843+0000
5166b8f3-8f0a-40d4-9df3-712c6045510a,-0.85,-0.27,-0.12,133.48,26.18,2.75,-6,44,18,2025-06-09 08:54:03.297+0000
9c8a7e01-6207-4d85-beec-f854b489ccb9,-0.87,-0.23,-0.28,114.69,1.34,12.51,-18,41,28,2025-06-09 08:54:03.832+0000
b02f9b8d-c245-40fa-a093-1229e071f983,-0.72,-1.07,-0.54,-41.81,-13.98,38.82,-34,37,-11,2025-06-09 08:53:24.247+0000
ba04af65-7112-40f0-b874-434612027f0a,-0.92,-0.31,-0.03,-11.41,-28.32,-23.25,-40,30,9,2025-06-09 08:54:17.337+0000
6119ea06-6d2c-46d0-bacc-c48427890c11,-0.95,-0.23,-0.09,-41.38,-35.64,-0.31,-39,35,7,2025-06-09 08:54:29.378+0000
3c39833f-8206-44ad-96de-18f7b630bb0c,-0.93,-0.09,-0.08,-22.58,-25.63,3.11,-42,31,4,2025-06-09 08:54:07.830+0000
598804c1-9bfb-40da-b9eb-ca44330d0039,-0.87,-0.22,-0.05,-21.55,-33.39,-2.26,-5,49,14,2025-06-09 08:53:53.791+0000
f20c7753-3c8e-42fa-b5cb-514bb94e5d68,-1.24,-0.29,-0.07,-6.84,-9.64,-19.96,5,42,2,2025-06-09 08:53:37.263+0000
9d02ac97-cd17-4c09-aea5-20f9532d41ae,-0.79,-0.24,-0.14,-15.81,-38.76,-7.87,-32,33,10,2025-06-09 08:54:08.806+0000
0e979436-9a42-4437-bb4c-e3410a9cbbfb,-1.18,-0.23,-0.06,36.56,36.44,-3.54,4,44,7,2025-06-09 08:54:42.394+0000
7028878a-3f48-4774-a203-a97cdf334054,-1.11,0.19,0,-4.52,-26.61,-25.7,-35,34,-6,2025-06-09 08:53:25.758+0000
c560c558-fb41-4e8e-a832-d5d4f2a0acc4,-1.19,-0.27,-0.51,45.23,7.39,-37.84,0,53,18,2025-06-09 08:55:10.426+0000
1827abbc-a9fc-4f88-b7bf-57aa7f26a0f7,-1.3,-0.26,-0.36,41.87,9.52,-32.41,-6,41,0,2025-06-09 08:53:50.279+0000
7576b81d-51e5-4930-9b9b-9b6eda63675b,-0.65,-0.26,-0.02,30.09,16.24,18.13,-40,31,16,2025-06-09 08:54:16.849+0000
08731e38-87f1-4066-bbcd-57b731abce62,-0.84,-0.8,-0.23,-24.78,-25.57,16.85,2,48,15,2025-06-09 08:54:37.861+0000
b0b7d057-c09b-4684-9008-624c39c3b59c,-0.62,-0.24,0.11,16.91,-0.73,7.93,-6,41,27,2025-06-09 08:54:57.409+0000
eaae19e4-a96d-47c9-b07f-6075e54a5204,-0.8,-0.21,0.12,21.85,-32.29,11.78,0,43,10,2025-06-09 08:53:58.323+0000
ebf9baf2-eb2b-4bbe-ab45-21f337caaee8,-1.39,-0.26,-0.05,49.93,14.47,-3.85,-33,36,13,2025-06-09 08:54:25.380+0000
48ed7962-ac61-4b0c-884a-b294a55d00e9,-0.87,-0.11,-0.02,-10.07,-31.56,0.98,-10,48,27,2025-06-09 08:55:00.432+0000
e28e8022-5a88-42e5-a998-ab57f9c99022,-1.08,0.03,-0.22,0.18,-3.17,-30.21,-29,35,6,2025-06-09 08:54:53.410+0000
6a4256ba-beaf-473e-878e-2c22db19ad39,-1.03,-0.48,0.08,8.97,9.89,8.85,-2,45,15,2025-06-09 08:53:48.280+0000
d348e644-1b9e-4ba5-9ebe-ada1cc841bdd,-0.86,-0.27,0.15,18.74,-24.78,8.42,-2,43,14,2025-06-09 08:53:55.789+0000
a14ebb1b-912f-4109-a13d-599493fb7c9f,-0.91,-0.46,-0.08,-4.58,-31.25,-18.92,-2,43,9,2025-06-09 08:53:49.792+0000
b595d581-40d9-4e6d-ac49-7ab7062211db,-0.91,-0.19,-0.07,-16.54,-33.2,0.67,2,48,10,2025-06-09 08:53:56.325+0000
c8b022f5-fdc8-4570-a295-f9ac56d8ae90,-0.95,-0.6,-0.19,-35.83,-16.3,22.03,-42,37,7,2025-06-09 08:54:50.388+0000
9059b203-ff5b-4865-bcf7-bef05cf2c3b0,-0.66,-0.11,0.13,37.23,-28.14,12.45,2,47,16,2025-06-09 08:54:38.884+0000
13e04651-b3da-495f-81c0-b1858250d3b3,-1.23,-0.31,0.3,12.45,35.58,8,-3,42,33,2025-06-09 08:55:10.962+0000
41505109-1ab2-49ae-87ac-1cb26379c4f4,-0.88,-0.17,-0.06,-28.56,-34.91,15.26,-41,31,10,2025-06-09 08:54:25.867+0000
6fa8f757-2af7-4883-9f08-0c88b7d6582c,-1.07,-0.74,-0.24,-11.9,68.6,-31.07,-36,36,11,2025-06-09 08:54:47.416+0000
75b0f9c3-b096-4236-b414-157cfabb0a80,-1.03,-0.18,-0.09,-27.47,-37.11,21.48,-20,34,-6,2025-06-09 08:53:26.733+0000
c51f35ed-dbb6-4d5e-a16b-c3a659617c48,-0.82,-0.37,-0.04,-5.74,-22.46,-23.44,-42,32,7,2025-06-09 08:54:46.880+0000
672a8abc-b2e4-4f08-ac40-d61ff6d5e771,-0.92,-0.17,-0.06,-15.75,-18.01,2.5,-3,48,10,2025-06-09 08:53:43.260+0000
6b55af6d-a79e-4c47-acc9-40260ee20abb,-1.09,0.09,-0.05,-13,-21.67,-8.61,-2,46,7,2025-06-09 08:53:33.753+0000
327dfed8-2c76-4017-ae09-83f4c3d707a8,-0.89,-0.14,-0.02,-35.03,-31.43,9.52,0,46,4,2025-06-09 08:53:34.776+0000
13d0903c-4811-42dd-8e2c-1a5e627d16db,-0.98,-0.37,-0.15,9.7,56.21,-0.31,1,42,4,2025-06-09 08:53:36.288+0000
7811f7d9-5be0-4473-952c-36e0054ba7d3,-0.7,-0.15,0.12,39.31,-31.07,9.46,-42,40,8,2025-06-09 08:54:13.339+0000
12b4313c-fb83-4e53-a0eb-923df33a5b91,-1.16,-0.17,-0.04,-22.58,-34.85,-20.87,0,49,6,2025-06-09 08:54:43.369+0000
19f6ca91-78e5-492d-8445-3cabc9557348,-0.86,-0.3,-0.13,-5.74,-27.77,-4.39,-36,30,13,2025-06-09 08:54:05.343+0000
7ec84769-71bb-4282-9989-dd38b54468c2,-0.89,-0.21,-0.11,-7.57,43.76,-7.87,5,43,6,2025-06-09 08:53:47.793+0000
4c749d92-7403-4274-9bb3-e9f04f60aea0,-0.75,-0.04,-0.22,16.66,-12.21,-1.04,-38,37,9,2025-06-09 08:54:52.875+0000
a47a2a5c-28d5-47d8-9d9b-67a8559d7cc1,-1.11,-0.55,-0.12,-12.57,25.51,1.04,-35,33,5,2025-06-09 08:54:27.866+0000
2c5a1fe3-b2b8-474d-9984-daf4138f40e1,-0.91,-0.47,-0.19,-20.51,55.3,-20.32,-34,39,6,2025-06-09 08:54:33.375+0000
b5628500-b83a-4958-9df1-a90b9774514d,-0.69,-0.59,-0.23,-42.85,-12.63,9.16,-6,45,31,2025-06-09 08:55:07.451+0000
9c3022fb-3002-424d-8288-51a2dae9ed2f,-0.92,-0.25,-0.11,-27.77,-34.3,3.91,1,47,12,2025-06-09 08:53:47.305+0000
